frame_idx,cx_px,cy_px,radius_px
0,1599.2892595636304,217.35262717573977,84.6500620367546
1,1586.8261632683543,249.55700948539842,84.279802504463
2,1574.4757888440256,281.10396291311497,84.23257898839792
3,1562.6788095563552,313.1228110144135,83.5819781536406
4,1550.872277000688,344.17995872506305,83.31114612245804
5,1538.878495519257,376.02750142674256,82.939706717096
6,1527.2807812693688,407.46643733730014,82.74951523474748
7,1515.7682188591386,439.00312766783077,82.6783212565235
8,1504.736520297742,470.3608556952524,82.37167919797243
9,1493.2166678362846,502.29259943702385,82.48463288537711
10,1481.2575566848493,533.9009821747711,82.62825635795618
11,1595.1318327974277,761.300107181136,7.0354237471228025
12,1369.1929824561403,903.828947368421,3.477898169151024
13,,,
14,1595.0462700660999,760.5684608120868,7.49544494419371
15,1596.0864197530864,760.2063492063492,5.484549593573589
16,1392.5299539170508,895.9170506912442,5.876786762418838
17,1379.5,1015.5,5.556622981616415
18,1386.5,1059.2766666666666,3.989422804014327
19,1386.6701754385963,1059.3824561403508,3.888408362521876
20,1387.313725490196,1059.7607843137255,3.6780660900548137
21,1387.313725490196,1059.7607843137255,3.6780660900548137
22,1387.1625,1059.9166666666665,3.5682482323055424
23,1387.1625,1059.9166666666665,3.5682482323055424
24,1388.823754789272,1059.942528735632,3.721085869607808
25,1388.6025641025642,1060.2222222222222,3.523362819972964
26,,,
27,1358.4391988555078,1000.824034334764,6.089589620032832
28,1395.3549783549784,1027.6450216450214,3.500704303147574
29,1288.7676657772251,698.2872723504572,78.3807371634782
30,1276.976309958575,684.7873063415744,77.83056140758994
31,1264.9576686476905,668.9818927466722,78.13974812333012
32,1253.419189251061,654.5256308662193,77.62272757107273
33,1241.7577059975083,640.5731268909058,77.21362682986987
34,1230.553401360544,627.1611349803078,76.98655779252753
35,1219.6436212397866,612.7068739740681,75.8473109147559
36,1208.5526298716343,599.5053153528893,75.6571710302468
37,1197.7083160140771,587.4981941788825,75.78538402196843
38,1186.1934549666955,574.3324271554421,75.35786305663078
39,1174.6731216184426,561.6875840978593,75.08704188493773
40,1163.4578489204514,549.192180669301,74.55205512026593
41,1152.719301794642,537.7786800759086,74.21077075336743
42,1141.2412155471595,527.4384968130822,74.28579502048348
43,1130.3072021149615,515.6415514979333,73.33488039138153
44,1119.3745078152965,504.6932943562821,73.04457756885654
45,1108.5092393175,495.32364655553914,73.44764663418286
46,1098.2003524264358,484.52649706144433,72.79248258136599
47,1087.4202591775484,474.7252002464572,73.06418480478895
48,1076.6395006034702,465.7966205654815,73.22954767399783
49,1066.7333412980497,456.38570134305024,72.99771674278414
50,,,
51,1048.1125530373588,436.9952913173962,71.5987480127268
52,1036.4248094248094,429.51984091114525,72.67869981140907
53,1026.0396087429056,421.3859034738155,72.60749503306076
54,1016.8631027651322,410.9768694149384,70.95342951459664
55,1006.6617867155715,402.90382385800706,70.94669992483288
56,996.2849027262052,394.72575031472485,70.81534510176823
57,986.064704575039,386.93965562857835,70.80185903325864
58,975.5391891173813,378.8590892183431,70.65334238432955
59,965.4539374120286,371.8301531362775,70.80185903325864
60,954.8133853439891,364.50072941773436,70.84118622364849
61,944.1660194792794,357.77786619135526,70.71301154710615
62,933.7317544860821,350.9888402764568,70.85241855437656
63,923.0867419569138,344.5823183912773,70.92987315706904
64,912.4945598103342,338.48291738108844,70.79848711474104
65,902.0097639667175,332.2932161657327,70.70175706890352
66,890.977215848149,327.782927595584,69.97656846479644
67,880.7507579956314,322.96993012312674,69.86958973299976
68,870.4469316528265,318.14971389809733,69.63457224095497
69,860.4366519320006,313.21791911328097,69.45950579213557
70,850.0526495162709,309.0058377308707,69.46637945471367
71,839.7634791398841,304.7340651130083,69.48585113948616
72,829.9195482170234,300.56791634955823,69.35287690629833
73,819.8559187211305,296.6314033990542,69.53622312201658
74,809.4678914158012,292.8890166951492,69.5899892829435
75,799.3612517812122,289.3349008001753,69.56940289685213
76,789.9353448275862,285.87971927497784,69.28284840890683
77,779.7087164277476,282.8444334596583,69.4950123974632
78,769.6670624319778,279.52961094071213,69.4675249990192
79,759.8231086536773,277.0447713708969,69.53965624666365
80,749.3241777428577,274.41346384687574,69.72479395225945
81,739.3701480064216,272.3062391414308,69.45950579213557
82,728.7122347679049,270.2624993181694,69.73506496858565
83,718.6788168313592,268.65202975372466,69.74305249108691
84,708.2902027431883,267.38921027115947,69.78297638953731
85,698.4932631303551,266.2357904375695,69.76130625113018
86,688.1070285813119,265.52561940588924,70.05499143659704
87,677.964120736569,264.3092028939653,70.92426334733725
88,668.085184710929,264.3402159762682,70.51015609332195
89,658.4402001490471,264.88984350047906,70.5913682273353
90,649.0006430041152,265.0889167524005,70.35876171402047
91,639.1857818897219,265.7507417450949,70.6308126189658
