frame_idx,theta_rad,omega_rad_s
11,1.0808970660256,0.0
12,1.0808970660256,0.0
13,1.0799833898391764,-0.2192822847416842
14,0.8805939761336816,-0.33576781492700825
15,0.87610485752194,-0.33576781492700825
16,0.8747058249597441,-0.33576781492700825
17,0.8747058249597441,0.0
18,0.87610485752194,0.0
25,1.2331148098462796,0.0
